%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1518221001682371434,0,42.4442214966,-76.483291626,19.0,9.0,10.0,64.0,7.0,195.589996338,1.61535549164,144.0,16.0,224.0
1518221001698305058,0,42.4442176819,-76.483291626,19.0,9.0,10.0,0.0,7.0,196.199996948,1.63593327999,144.0,16.0,744.0
1518221001713433109,0,42.4442176819,-76.483291626,19.0,9.0,10.0,0.0,7.0,196.199996948,1.63593327999,144.0,16.0,736.0
1518221001730536887,0,42.4442176819,-76.483291626,19.0,9.0,10.0,16.0,7.0,196.199996948,1.63593327999,144.0,16.0,736.0
1518221001745834730,0,42.4442176819,-76.483291626,19.0,9.0,10.0,32.0,7.0,196.199996948,1.63593327999,144.0,16.0,736.0
1518221001758662785,0,42.4442176819,-76.483291626,19.0,9.0,10.0,48.0,7.0,196.199996948,1.63593327999,144.0,16.0,728.0
1518221001775820053,0,42.4442176819,-76.483291626,19.0,9.0,10.0,64.0,7.0,196.199996948,1.63593327999,144.0,16.0,56.0
1518221001791763572,0,42.4442176819,-76.483291626,19.0,9.0,10.0,0.0,7.0,196.029998779,1.64107775688,144.0,16.0,744.0
1518221001808669746,0,42.4442176819,-76.483291626,19.0,9.0,10.0,0.0,7.0,196.029998779,1.64107775688,144.0,16.0,736.0
1518221001825238056,0,42.4442176819,-76.483291626,19.0,9.0,10.0,16.0,7.0,196.029998779,1.64107775688,144.0,16.0,736.0
1518221001841034440,0,42.4442176819,-76.483291626,19.0,9.0,10.0,32.0,7.0,196.029998779,1.64107775688,144.0,16.0,728.0
1518221001857508948,0,42.4442176819,-76.483291626,19.0,9.0,10.0,48.0,7.0,196.029998779,1.64107775688,144.0,16.0,736.0
1518221001874317310,0,42.4442176819,-76.483291626,19.0,9.0,10.0,64.0,7.0,196.029998779,1.64107775688,144.0,16.0,200.0
1518221001889886767,0,42.4442176819,-76.483291626,19.0,9.0,11.0,0.0,7.0,196.100006104,1.59477782249,144.0,16.0,616.0
1518221001905871536,0,42.4442176819,-76.483291626,19.0,9.0,11.0,16.0,7.0,196.100006104,1.59477782249,144.0,16.0,736.0
1518221001918695424,0,42.4442176819,-76.483291626,19.0,9.0,11.0,0.0,7.0,196.100006104,1.59477782249,144.0,16.0,736.0
1518221001936331337,0,42.4442176819,-76.483291626,19.0,9.0,11.0,16.0,7.0,196.100006104,1.59477782249,144.0,16.0,736.0
1518221001950628296,0,42.4442176819,-76.483291626,19.0,9.0,11.0,32.0,7.0,196.100006104,1.59477782249,144.0,16.0,728.0
1518221001967595043,0,42.4442176819,-76.483291626,19.0,9.0,11.0,48.0,7.0,196.100006104,1.59477782249,144.0,16.0,368.0
1518221001985180070,0,42.4442176819,-76.483291626,19.0,9.0,11.0,64.0,7.0,196.100006104,1.59477782249,144.0,16.0,464.0
1518221002000263486,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,195.830001831,1.57934439182,144.0,16.0,744.0
1518221002017244400,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,195.830001831,1.57934439182,144.0,16.0,728.0
1518221002032604951,0,42.4442138672,-76.483291626,19.0,9.0,11.0,16.0,7.0,195.830001831,1.57934439182,144.0,16.0,736.0
1518221002050215603,0,42.4442138672,-76.483291626,19.0,9.0,11.0,32.0,7.0,195.830001831,1.57934439182,144.0,16.0,736.0
1518221002066982611,0,42.4442138672,-76.483291626,19.0,9.0,11.0,48.0,7.0,195.830001831,1.57934439182,144.0,16.0,512.0
1518221002078212022,0,42.4442138672,-76.483291626,19.0,9.0,11.0,64.0,7.0,195.830001831,1.57934439182,144.0,16.0,440.0
1518221002096862204,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,196.300003052,1.5484777689,144.0,16.0,736.0
1518221002110913903,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,196.300003052,1.5484777689,144.0,16.0,736.0
1518221002128226014,0,42.4442138672,-76.483291626,19.0,9.0,11.0,16.0,7.0,196.300003052,1.5484777689,144.0,16.0,736.0
1518221002143100056,0,42.4442138672,-76.483291626,19.0,9.0,11.0,32.0,7.0,196.300003052,1.5484777689,144.0,16.0,736.0
1518221002160669510,0,42.4442138672,-76.483291626,19.0,9.0,11.0,48.0,7.0,196.300003052,1.5484777689,144.0,16.0,536.0
1518221002176827143,0,42.4442138672,-76.483291626,19.0,9.0,11.0,64.0,7.0,196.300003052,1.5484777689,144.0,16.0,0.0
1518221002192642694,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,197.220001221,1.51761114597,144.0,16.0,680.0
1518221002209402618,0,42.4442138672,-76.483291626,19.0,9.0,11.0,16.0,7.0,197.220001221,1.51761114597,144.0,16.0,736.0
1518221002226699729,0,42.4442138672,-76.483291626,19.0,9.0,11.0,0.0,7.0,197.220001221,1.51761114597,144.0,16.0,736.0
